#po Enhancers
#Created from ./po_gal5/po_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by X20180716.F_TKD180701835_1.fq.gz.rmdup.bam
#Using cutoff of 15327.2206 for Super-Enhancers
#Created on Oct 23 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X20180716.F_TKD180701835_1.fq.gz.rmdup.bam	X20180716.IN_TKD180701837_1.fq.gz.rmdup.bam	enhancerRank	isSuper
1_po.27ac_peak_476_lociStitched	1	35136753	35137395	1	643	1101.0942	171.1572	4870	0
1_po.27ac_peak_12826_lociStitched	33	885571	886313	1	743	1172.5084	243.0792	4871	0
1_po.27ac_peak_14556_lociStitched	5	16163675	16164243	1	569	1093.116	164.4928	4872	0
1_po.27ac_peak_9241_lociStitched	20	12854986	12855783	1	798	1180.7555	252.7287	4873	0
2_po.27ac_peak_8382_lociStitched	2	121535640	121536359	2	570	1167.2246	240.0022	4874	0
1_po.27ac_peak_1748_lociStitched	1	92951066	92951590	1	525	1084.942	158.9816	4875	0
1_po.27ac_peak_12155_lociStitched	3	61471931	61472434	1	504	1137.8363	212.0648	4876	0
1_po.27ac_peak_14636_lociStitched	5	21406796	21407272	1	477	1062.432	137.3736	4877	0
1_po.27ac_peak_18470_lociStitched	Z	9801352	9801900	1	549	1045.4744	120.6696	4878	0
1_po.27ac_peak_13808_lociStitched	4	54913199	54913918	1	720	1127.6796	203.8365	4879	0
1_po.27ac_peak_15685_lociStitched	6	15883324	15883939	1	616	1117.332	194.0325	4880	0
1_po.27ac_peak_5184_lociStitched	14	13556752	13557300	1	549	1021.5816	98.8044	4881	0
1_po.27ac_peak_3560_lociStitched	11	2710190	2710792	1	603	1072.3426	149.8378	4882	0
1_po.27ac_peak_7737_lociStitched	2	64985471	64986127	1	657	1010.5024	88.888	4883	0
1_po.27ac_peak_16234_lociStitched	7	9817283	9817898	1	616	1163.0265	242.556	4884	0
1_po.27ac_peak_12640_lociStitched	3	105079492	105080158	1	667	1058.5404	139.0608	4885	0
1_po.27ac_peak_3558_lociStitched	11	2612135	2612831	1	697	1150.9752	232.9512	4886	0
1_po.27ac_peak_18035_lociStitched	AADN04003395.1	7842	8263	1	422	1566.962	649.4767	4887	0
1_po.27ac_peak_235_lociStitched	1	18981184	18981808	1	625	1111.2816	194.376	4888	0
1_po.27ac_peak_17849_lociStitched	AADN04000661.1	34173	34499	1	327	1126.5582	209.6832	4889	0
1_po.27ac_peak_3458_lociStitched	11	907365	907752	1	388	992.0745	76.2003	4890	0
1_po.27ac_peak_10319_lociStitched	25	1728337	1728934	1	598	1064.451	149.1903	4891	0
1_po.27ac_peak_3708_lociStitched	11	16790627	16791212	1	586	1174.563	259.389	4892	0
1_po.27ac_peak_10067_lociStitched	24	1802680	1803264	1	585	1103.8768	188.924	4893	0
1_po.27ac_peak_7190_lociStitched	2	23572418	23573112	1	695	1165.226	250.534	4894	0
1_po.27ac_peak_16656_lociStitched	7	36739556	36740280	1	725	1202.1296	287.5004	4895	0
1_po.27ac_peak_13560_lociStitched	4	34563203	34563881	1	679	1182.6354	268.149	4896	0
1_po.27ac_peak_7104_lociStitched	2	17762697	17763292	1	596	1031.73	117.334	4897	0
1_po.27ac_peak_10334_lociStitched	25	2182253	2182791	1	539	1130.7684	217.0292	4898	0
1_po.27ac_peak_9394_lociStitched	21	2064628	2065334	1	707	1135.6716	222.9548	4899	0
1_po.27ac_peak_2593_lociStitched	1	178436189	178436749	1	561	1150.968	238.448	4900	0
1_po.27ac_peak_13414_lociStitched	4	23567547	23568296	1	750	1222.8174	310.3107	4901	0
1_po.27ac_peak_17076_lociStitched	8	19843384	19844023	1	640	1105.4061	193.4892	4902	0
1_po.27ac_peak_14694_lociStitched	5	23308829	23309458	1	630	1132.5774	220.8419	4903	0
1_po.27ac_peak_8555_lociStitched	2	130377894	130378597	1	704	1080.7922	169.1418	4904	0
1_po.27ac_peak_10729_lociStitched	27	5040346	5041043	1	698	1217.3105	305.983	4905	0
1_po.27ac_peak_7555_lociStitched	2	58314107	58314652	1	546	1090.218	179.087	4906	0
1_po.27ac_peak_7359_lociStitched	2	42058731	42059471	1	741	1100.38	189.81	4907	0
1_po.27ac_peak_13386_lociStitched	4	20230797	20231543	1	747	1146.4528	236.0344	4908	0
1_po.27ac_peak_4175_lociStitched	12	11050457	11051069	1	613	1040.1552	129.744	4909	0
1_po.27ac_peak_14702_lociStitched	5	23682622	23683275	1	654	1136.4159	227.4399	4910	0
1_po.27ac_peak_14623_lociStitched	5	18391865	18392461	1	597	1076.4952	167.8336	4911	0
1_po.27ac_peak_17906_lociStitched	AADN04000952.1	27420	27994	1	575	1035.496	126.854	4912	0
1_po.27ac_peak_18232_lociStitched	AADN04015036.1	195	734	1	540	1092.4452	184.0685	4913	0
1_po.27ac_peak_707_lociStitched	1	47784460	47785078	1	619	1064.5668	156.2304	4914	0
1_po.27ac_peak_12626_lociStitched	3	104760767	104761307	1	541	1080.378	172.908	4915	0
1_po.27ac_peak_7538_lociStitched	2	55405694	55406338	1	645	1157.912	250.9668	4916	0
1_po.27ac_peak_6785_lociStitched	2	655137	655709	1	573	1129.1852	222.5652	4917	0
1_po.27ac_peak_18037_lociStitched	AADN04003444.1	2621	3268	1	648	1100.6764	195.2646	4918	0
1_po.27ac_peak_2287_lociStitched	1	152840300	152840924	1	625	1060.8624	156.2496	4919	0
1_po.27ac_peak_17043_lociStitched	8	17250528	17251174	1	647	1089.0268	184.6914	4920	0
1_po.27ac_peak_7611_lociStitched	2	60867609	60868232	1	624	1045.9547	142.1063	4921	0
1_po.27ac_peak_15529_lociStitched	6	8090658	8091416	1	759	1166.8652	263.026	4922	0
1_po.27ac_peak_9774_lociStitched	23	1454164	1454723	1	560	1034.709	131.0296	4923	0
1_po.27ac_peak_68_lociStitched	1	3695987	3696690	1	704	1152.217	249.1432	4924	0
1_po.27ac_peak_2738_lociStitched	1	188453278	188453986	1	709	1158.0048	255.0216	4925	0
1_po.27ac_peak_3053_lociStitched	10	9001782	9002344	1	563	1122.7636	220.023	4926	0
1_po.27ac_peak_11811_lociStitched	3	40839189	40839836	1	648	1069.6204	166.926	4927	0
1_po.27ac_peak_13824_lociStitched	4	55414043	55414569	1	527	1012.6552	110.2496	4928	0
1_po.27ac_peak_10059_lociStitched	24	1527367	1528037	1	671	1134.578	233.629	4929	0
1_po.27ac_peak_12354_lociStitched	3	77153931	77154631	1	701	1089.97	190.47	4930	0
1_po.27ac_peak_4401_lociStitched	13	1649878	1650366	1	489	1081.652	182.512	4931	0
1_po.27ac_peak_11046_lociStitched	28	4923713	4924332	1	620	1052.2381	153.3882	4932	0
1_po.27ac_peak_16185_lociStitched	7	7039054	7039572	1	519	1061.9518	163.3772	4933	0
1_po.27ac_peak_18357_lociStitched	KQ759536.1	9375	10010	1	636	1009.0785	111.633	4934	0
1_po.27ac_peak_1356_lociStitched	1	72377141	72377827	1	687	1023.3748	126.0868	4935	0
1_po.27ac_peak_2893_lociStitched	10	2256433	2257094	1	662	1082.8502	185.6088	4936	0
1_po.27ac_peak_16740_lociStitched	8	4219420	4220052	1	633	1088.304	191.18	4937	0
1_po.27ac_peak_4244_lociStitched	12	14250431	14251102	1	672	1111.3773	214.9884	4938	0
1_po.27ac_peak_15735_lociStitched	6	17562680	17563228	1	549	1071.5592	175.1956	4939	0
2_po.27ac_peak_2282_lociStitched	1	150480339	150481184	2	648	1153.8475	257.6405	4940	0
1_po.27ac_peak_18603_lociStitched	Z	33658051	33658752	1	702	1026.6145	130.5262	4941	0
1_po.27ac_peak_3562_lociStitched	11	3524458	3525079	1	622	1100.412	205.0542	4942	0
1_po.27ac_peak_9668_lociStitched	22	1197924	1198599	1	676	1094.5125	200.34	4943	0
1_po.27ac_peak_13183_lociStitched	4	12861102	12861679	1	578	1037.2152	143.2691	4944	0
1_po.27ac_peak_13563_lociStitched	4	34812916	34813514	1	599	1085.4298	191.958	4945	0
1_po.27ac_peak_12605_lociStitched	3	102365463	102366112	1	650	1082.5969	189.3133	4946	0
1_po.27ac_peak_13273_lociStitched	4	16404463	16405101	1	639	1103.2296	210.1572	4947	0
1_po.27ac_peak_11676_lociStitched	3	31123889	31124325	1	437	1077.0508	184.864	4948	0
1_po.27ac_peak_15477_lociStitched	6	2546261	2546922	1	662	1181.207	289.2536	4949	0
1_po.27ac_peak_18127_lociStitched	AADN04008601.1	8006	8454	1	449	1015.6608	124.2752	4950	0
1_po.27ac_peak_18477_lociStitched	Z	12334988	12335677	1	690	1043.9039	153.4403	4951	0
1_po.27ac_peak_11677_lociStitched	3	31188159	31188673	1	515	1115.7398	226.5712	4952	0
1_po.27ac_peak_6870_lociStitched	2	4072712	4073264	1	553	1095.3336	206.6136	4953	0
1_po.27ac_peak_18764_lociStitched	Z	67431171	67431907	1	737	1019.5808	131.2288	4954	0
1_po.27ac_peak_13690_lociStitched	4	46702999	46703604	1	606	1040.6	152.823	4955	0
1_po.27ac_peak_13789_lociStitched	4	53169354	53170071	1	718	1150.9284	265.3617	4956	0
1_po.27ac_peak_9124_lociStitched	20	11247272	11247863	1	592	1086.9081	202.4175	4957	0
1_po.27ac_peak_17747_lociStitched	9	20582459	20583175	1	717	1115.2416	231.4112	4958	0
1_po.27ac_peak_6758_lociStitched	2	130604	131285	1	682	1058.274	174.4722	4959	0
1_po.27ac_peak_18421_lociStitched	W	1965042	1965739	1	698	1043.8969	160.31	4960	0
1_po.27ac_peak_5608_lociStitched	15	11462378	11462915	1	538	1116.2082	232.9506	4961	0
1_po.27ac_peak_5456_lociStitched	15	7738993	7739584	1	592	1029.4629	147.3954	4962	0
1_po.27ac_peak_7280_lociStitched	2	32993017	32993593	1	577	1099.008	216.9792	4963	0
1_po.27ac_peak_4785_lociStitched	14	82180	82733	1	554	1044.8935	163.0797	4964	0
1_po.27ac_peak_4779_lociStitched	13	18309117	18309763	1	647	1105.2414	223.7098	4965	0
1_po.27ac_peak_2285_lociStitched	1	152669088	152669784	1	697	1013.7936	132.5184	4966	0
1_po.27ac_peak_4247_lociStitched	12	14639878	14640498	1	621	1023.682	142.662	4967	0
1_po.27ac_peak_7921_lociStitched	2	84553896	84554495	1	600	1050.3465	169.3373	4968	0
1_po.27ac_peak_13188_lociStitched	4	12957575	12958115	1	541	1089.504	208.71	4969	0
1_po.27ac_peak_1392_lociStitched	1	75168947	75169590	1	644	1100.7517	221.1277	4970	0
1_po.27ac_peak_8178_lociStitched	2	104613910	104614605	1	696	1055.6355	176.0435	4971	0
2_po.27ac_peak_12289_lociStitched	3	71708880	71709664	2	614	1128.176	248.8416	4972	0
1_po.27ac_peak_18182_lociStitched	AADN04011900.1	2067	2770	1	704	1062.7251	183.4127	4973	0
1_po.27ac_peak_227_lociStitched	1	17623416	17624132	1	717	1086.2436	207.998	4974	0
1_po.27ac_peak_7391_lociStitched	2	43668275	43668899	1	625	1077.3984	199.4928	4975	0
1_po.27ac_peak_18032_lociStitched	AADN04003083.1	2727	3215	1	489	1022.0672	145.4728	4976	0
1_po.27ac_peak_1275_lociStitched	1	68613621	68614358	1	738	1183.7694	307.4764	4977	0
1_po.27ac_peak_18121_lociStitched	AADN04008017.1	8924	9518	1	595	1010.097	134.0064	4978	0
1_po.27ac_peak_17952_lociStitched	AADN04001477.1	11233	11927	1	695	1128.9298	252.963	4979	0
1_po.27ac_peak_1917_lociStitched	1	111777071	111777572	1	502	966.6294	91.0317	4980	0
1_po.27ac_peak_16384_lociStitched	7	14627260	14627786	1	527	1052.3682	176.7886	4981	0
1_po.27ac_peak_613_lociStitched	1	40828860	40829468	1	609	996.3904	121.1744	4982	0
1_po.27ac_peak_7738_lociStitched	2	65023624	65024218	1	595	1135.728	260.8254	4983	0
1_po.27ac_peak_1248_lociStitched	1	68044504	68045182	1	679	1062.0192	187.6026	4984	0
1_po.27ac_peak_4589_lociStitched	13	11235635	11236257	1	623	1118.9158	244.8192	4985	0
1_po.27ac_peak_7502_lociStitched	2	51842994	51843507	1	514	1146.3498	272.916	4986	0
1_po.27ac_peak_3457_lociStitched	11	870650	871267	1	618	1058.2784	185.0383	4987	0
1_po.27ac_peak_18038_lociStitched	AADN04003484.1	8092	8841	1	750	1164.7699	292.6343	4988	0
1_po.27ac_peak_12428_lociStitched	3	81591438	81592171	1	734	1020.8491	148.9456	4989	0
1_po.27ac_peak_7289_lociStitched	2	34212111	34212701	1	591	1007.248	136.939	4990	0
1_po.27ac_peak_13658_lociStitched	4	44656622	44657231	1	610	1137.7338	268.3863	4991	0
1_po.27ac_peak_526_lociStitched	1	37778663	37779191	1	529	1026.6432	157.5552	4992	0
1_po.27ac_peak_11023_lociStitched	28	4214457	4215114	1	658	1121.0391	253.2735	4993	0
1_po.27ac_peak_7331_lociStitched	2	38993736	38994384	1	649	1072.5048	205.2864	4994	0
1_po.27ac_peak_13371_lociStitched	4	19709957	19710299	1	343	1212.1506	345.078	4995	0
1_po.27ac_peak_11287_lociStitched	3	12614221	12614793	1	573	1056.9416	190.19	4996	0
1_po.27ac_peak_11331_lociStitched	3	15887060	15887617	1	558	986.9483	120.8133	4997	0
1_po.27ac_peak_12182_lociStitched	3	63076338	63076995	1	658	1017.2988	151.3071	4998	0
1_po.27ac_peak_2835_lociStitched	1	195633890	195634328	1	439	974.1558	108.624	4999	0
1_po.27ac_peak_3121_lociStitched	10	11205609	11206148	1	540	977.8538	113.5673	5000	0
1_po.27ac_peak_9354_lociStitched	21	143445	143947	1	503	1003.0462	139.1544	5001	0
1_po.27ac_peak_16448_lociStitched	7	21771770	21772338	1	569	1044.1544	181.5328	5002	0
1_po.27ac_peak_17912_lociStitched	AADN04001028.1	21822	22407	1	586	1009.242	146.7765	5003	0
1_po.27ac_peak_5082_lociStitched	14	8685147	8685846	1	700	1088.0634	225.7071	5004	0
1_po.27ac_peak_15345_lociStitched	5	54463635	54464144	1	510	996.1639	134.1724	5005	0
1_po.27ac_peak_3355_lociStitched	10	20056272	20056883	1	612	1113.7919	252.0375	5006	0
1_po.27ac_peak_85_lociStitched	1	6327192	6327910	1	719	1036.5048	175.192	5007	0
1_po.27ac_peak_9681_lociStitched	22	1628887	1629543	1	657	1147.6064	286.4096	5008	0
1_po.27ac_peak_11808_lociStitched	3	40561908	40562538	1	631	1108.296	247.716	5009	0
1_po.27ac_peak_3654_lociStitched	11	11103574	11104112	1	539	1031.5074	171.4606	5010	0
1_po.27ac_peak_4669_lociStitched	13	13924588	13925252	1	665	1094.604	235.5872	5011	0
1_po.27ac_peak_7922_lociStitched	2	84573361	84573917	1	557	1026.376	167.8008	5012	0
1_po.27ac_peak_10290_lociStitched	25	814912	815570	1	659	1109.1248	251.4218	5013	0
1_po.27ac_peak_14309_lociStitched	5	3668283	3668916	1	634	952.1586	95.7096	5014	0
1_po.27ac_peak_16708_lociStitched	8	3518850	3519485	1	636	1047.0515	190.8175	5015	0
1_po.27ac_peak_12599_lociStitched	3	102139710	102140278	1	569	1089.14	234.016	5016	0
1_po.27ac_peak_16255_lociStitched	7	10029171	10029679	1	509	1029.9192	176.1236	5017	0
1_po.27ac_peak_8844_lociStitched	20	1462713	1463033	1	321	1161.696	308.064	5018	0
1_po.27ac_peak_18091_lociStitched	AADN04006356.1	933	1257	1	325	1022.7708	169.1928	5019	0
1_po.27ac_peak_2735_lociStitched	1	187635874	187636308	1	435	1031.7482	178.8948	5020	0
1_po.27ac_peak_10796_lociStitched	28	724814	725410	1	597	1035.9076	184.1044	5021	0
1_po.27ac_peak_4408_lociStitched	13	2361101	2361626	1	526	1128.8025	277.8825	5022	0
1_po.27ac_peak_4816_lociStitched	14	2120317	2121079	1	763	1042.9494	192.6336	5023	0
1_po.27ac_peak_17520_lociStitched	9	10138903	10139510	1	608	1065.1636	215.3029	5024	0
1_po.27ac_peak_5013_lociStitched	14	6535680	6536299	1	620	1096.0633	246.362	5025	0
1_po.27ac_peak_7543_lociStitched	2	56151719	56152210	1	492	1013.1294	163.4539	5026	0
1_po.27ac_peak_1279_lociStitched	1	69216039	69216745	1	707	1047.2098	197.8918	5027	0
1_po.27ac_peak_7320_lociStitched	2	37269604	37270233	1	630	1040.5547	192.3482	5028	0
1_po.27ac_peak_17553_lociStitched	9	12721891	12722583	1	693	1146.1596	298.3904	5029	0
1_po.27ac_peak_9286_lociStitched	20	13602762	13603197	1	436	962.2635	116.58	5030	0
1_po.27ac_peak_13372_lociStitched	4	19783259	19783904	1	646	1085.7285	240.6495	5031	0
1_po.27ac_peak_13979_lociStitched	4	68780040	68780596	1	557	1027.766	184.036	5032	0
1_po.27ac_peak_17980_lociStitched	AADN04001868.1	13409	13711	1	303	1111.4506	268.1458	5033	0
1_po.27ac_peak_17558_lociStitched	9	13352955	13353534	1	580	1101.0843	258.0024	5034	0
1_po.27ac_peak_17555_lociStitched	9	13105501	13106052	1	552	992.4061	149.8169	5035	0
1_po.27ac_peak_17927_lociStitched	AADN04001188.1	19457	19996	1	540	1040.5395	198.0286	5036	0
1_po.27ac_peak_10025_lociStitched	24	303263	303734	1	472	959.7096	117.2319	5037	0
1_po.27ac_peak_7648_lociStitched	2	62121516	62122207	1	692	1028.2771	185.8099	5038	0
1_po.27ac_peak_13066_lociStitched	4	4107527	4108154	1	628	1113.0504	271.9299	5039	0
1_po.27ac_peak_18276_lociStitched	AADN04019271.1	2566	3216	1	651	977.99	137.54	5040	0
1_po.27ac_peak_18499_lociStitched	Z	15865413	15866140	1	728	930.9235	90.8023	5041	0
1_po.27ac_peak_13937_lociStitched	4	65127079	65127756	1	678	1076.2269	236.273	5042	0
1_po.27ac_peak_14506_lociStitched	5	14282776	14283388	1	613	984.8304	145.2276	5043	0
1_po.27ac_peak_8286_lociStitched	2	111675515	111676078	1	564	994.7647	155.1628	5044	0
1_po.27ac_peak_12527_lociStitched	3	96811629	96812202	1	574	953.3001	113.7405	5045	0
1_po.27ac_peak_3120_lociStitched	10	11085663	11086318	1	656	1122.9975	283.9425	5046	0
1_po.27ac_peak_15019_lociStitched	5	39421667	39422315	1	649	1053.324	214.6824	5047	0
1_po.27ac_peak_13351_lociStitched	4	17755535	17756110	1	576	982.445	143.9225	5048	0
1_po.27ac_peak_14912_lociStitched	5	30727029	30727643	1	615	949.1826	110.7656	5049	0
1_po.27ac_peak_16391_lociStitched	7	15834149	15834677	1	529	1038.048	200.6928	5050	0
1_po.27ac_peak_11376_lociStitched	3	17273537	17274003	1	467	921.4218	84.6256	5051	0
1_po.27ac_peak_11061_lociStitched	3	1546128	1546824	1	697	1075.0416	238.3104	5052	0
1_po.27ac_peak_15973_lociStitched	6	30722255	30722831	1	577	1106.3808	269.6832	5053	0
1_po.27ac_peak_804_lociStitched	1	49965211	49965988	1	778	1104.9717	268.5312	5054	0
1_po.27ac_peak_13967_lociStitched	4	66910145	66910660	1	516	1061.209	224.9005	5055	0
1_po.27ac_peak_9038_lociStitched	20	9828644	9829121	1	478	984.9096	148.7286	5056	0
1_po.27ac_peak_12951_lociStitched	4	1690932	1691508	1	577	981.216	145.6128	5057	0
1_po.27ac_peak_10914_lociStitched	28	2550967	2551511	1	545	1061.8336	226.3584	5058	0
1_po.27ac_peak_3224_lociStitched	10	15564298	15564884	1	587	970.6504	135.8348	5059	0
1_po.27ac_peak_2848_lociStitched	10	926361	926859	1	499	942.714	108.1656	5060	0
1_po.27ac_peak_3119_lociStitched	10	11060040	11060455	1	416	1009.114	175.0885	5061	0
1_po.27ac_peak_16758_lociStitched	8	4909594	4910242	1	649	1084.752	251.1	5062	0
1_po.27ac_peak_1228_lociStitched	1	67262726	67263267	1	542	1007.342	174.4725	5063	0
1_po.27ac_peak_6137_lociStitched	18	4928072	4928620	1	549	961.0824	128.3964	5064	0
1_po.27ac_peak_15684_lociStitched	6	15687647	15688134	1	488	952.2311	119.6559	5065	0
1_po.27ac_peak_9069_lociStitched	20	10343429	10343906	1	478	965.2095	133.1784	5066	0
1_po.27ac_peak_3703_lociStitched	11	15761095	15761714	1	620	1008.0415	176.415	5067	0
1_po.27ac_peak_15553_lociStitched	6	9321672	9322318	1	647	979.336	147.7402	5068	0
1_po.27ac_peak_14231_lociStitched	5	426000	426516	1	517	1065.6432	234.1608	5069	0
1_po.27ac_peak_5012_lociStitched	14	6522151	6522663	1	513	938.5984	107.2128	5070	0
1_po.27ac_peak_14753_lociStitched	5	26041444	26041880	1	437	1077.574	246.4272	5071	0
1_po.27ac_peak_9355_lociStitched	21	191581	192166	1	586	1147.536	316.953	5072	0
1_po.27ac_peak_12276_lociStitched	3	68133462	68134062	1	601	926.52	96.18	5073	0
1_po.27ac_peak_1620_lociStitched	1	84905624	84906133	1	510	984.8132	154.8378	5074	0
1_po.27ac_peak_5631_lociStitched	15	12717497	12718017	1	521	1024.452	195.156	5075	0
1_po.27ac_peak_17752_lociStitched	9	22240523	22241066	1	544	961.2186	132.0576	5076	0
1_po.27ac_peak_15468_lociStitched	6	1071136	1071678	1	543	976.142	147.6408	5077	0
1_po.27ac_peak_12282_lociStitched	3	68876995	68877495	1	501	983.1	156.8	5078	0
1_po.27ac_peak_2319_lociStitched	1	155105130	155105846	1	717	929.726	103.5336	5079	0
1_po.27ac_peak_10561_lociStitched	26	4130751	4131198	1	448	964.8048	139.6428	5080	0
1_po.27ac_peak_5615_lociStitched	15	11624601	11625145	1	545	959.0176	133.9872	5081	0
1_po.27ac_peak_16179_lociStitched	7	6415445	6415836	1	392	943.1311	118.9813	5082	0
1_po.27ac_peak_7832_lociStitched	2	74113492	74113786	1	295	1450.4196	626.3376	5083	0
1_po.27ac_peak_2080_lociStitched	1	126180437	126180959	1	523	921.852	98.397	5084	0
1_po.27ac_peak_941_lociStitched	1	53698401	53698881	1	481	1049.856	226.608	5085	0
1_po.27ac_peak_234_lociStitched	1	18864404	18864938	1	535	1055.5578	232.3434	5086	0
1_po.27ac_peak_14752_lociStitched	5	26012076	26012757	1	682	981.3891	159.354	5087	0
1_po.27ac_peak_3634_lociStitched	11	10038234	10038814	1	581	1094.576	273.296	5088	0
1_po.27ac_peak_18103_lociStitched	AADN04006750.1	3574	3958	1	385	927.2832	106.368	5089	0
1_po.27ac_peak_1151_lociStitched	1	61743523	61744106	1	584	1003.0515	182.1875	5090	0
1_po.27ac_peak_5510_lociStitched	15	9171321	9171826	1	506	1049.895	229.169	5091	0
1_po.27ac_peak_16409_lociStitched	7	17793282	17793741	1	460	949.0743	128.3823	5092	0
1_po.27ac_peak_16860_lociStitched	8	7976332	7976796	1	465	991.8	171.1696	5093	0
1_po.27ac_peak_13990_lociStitched	4	69714809	69715300	1	492	1023.735	203.5195	5094	0
1_po.27ac_peak_9982_lociStitched	23	5433263	5433708	1	446	987.4995	169.4115	5095	0
1_po.27ac_peak_10407_lociStitched	26	332803	333354	1	552	1028.0007	210.7024	5096	0
1_po.27ac_peak_15823_lociStitched	6	21840042	21840553	1	512	992.4131	175.2219	5097	0
1_po.27ac_peak_15045_lociStitched	5	43078925	43079602	1	678	1061.9422	244.8032	5098	0
1_po.27ac_peak_15270_lociStitched	5	50397901	50398544	1	644	1026.6138	209.9395	5099	0
1_po.27ac_peak_18586_lociStitched	Z	27309323	27309606	1	284	1348.0988	531.8136	5100	0
1_po.27ac_peak_5146_lociStitched	14	12623010	12623524	1	515	917.4386	101.515	5101	0
1_po.27ac_peak_177_lociStitched	1	13977888	13978401	1	514	998.0928	182.5254	5102	0
1_po.27ac_peak_9604_lociStitched	21	6743597	6744077	1	481	981.552	166.368	5103	0
1_po.27ac_peak_4361_lociStitched	13	917523	917976	1	454	988.8084	174.3144	5104	0
1_po.27ac_peak_12295_lociStitched	3	73086509	73086951	1	443	940.797	126.8982	5105	0
1_po.27ac_peak_16969_lociStitched	8	14337271	14337757	1	487	964.0782	150.7086	5106	0
1_po.27ac_peak_18789_lociStitched	Z	78545853	78546452	1	600	923.3585	110.216	5107	0
1_po.27ac_peak_9021_lociStitched	20	7913374	7913905	1	532	903.1248	90.0576	5108	0
1_po.27ac_peak_10724_lociStitched	27	4941172	4941748	1	577	933.4656	121.0752	5109	0
1_po.27ac_peak_9897_lociStitched	23	4423819	4424365	1	547	1014.9048	203.0028	5110	0
1_po.27ac_peak_8323_lociStitched	2	115487515	115488066	1	552	919.7843	109.649	5111	0
1_po.27ac_peak_1788_lociStitched	1	103660978	103661545	1	568	980.7399	171.0072	5112	0
1_po.27ac_peak_16151_lociStitched	7	5492030	5492621	1	592	1040.5737	231.0219	5113	0
1_po.27ac_peak_14878_lociStitched	5	29039681	29040285	1	605	966.5208	157.04	5114	0
1_po.27ac_peak_14461_lociStitched	5	12604229	12604780	1	552	1004.2526	194.8336	5115	0
1_po.27ac_peak_15356_lociStitched	5	55668833	55669377	1	545	980.8864	171.632	5116	0
1_po.27ac_peak_887_lociStitched	1	51354962	51355404	1	443	936.6864	128.0474	5117	0
1_po.27ac_peak_16577_lociStitched	7	30710672	30711151	1	480	965.664	157.3994	5118	0
1_po.27ac_peak_6030_lociStitched	18	2286966	2287484	1	519	1070.7578	263.7656	5119	0
1_po.27ac_peak_8114_lociStitched	2	102424019	102424703	1	685	971.3484	164.3652	5120	0
1_po.27ac_peak_1879_lociStitched	1	110032897	110033487	1	591	1115.218	308.511	5121	0
1_po.27ac_peak_18290_lociStitched	AADN04021945.1	1171	1634	1	464	916.6937	111.12	5122	0
1_po.27ac_peak_11966_lociStitched	3	51588690	51589334	1	645	1044.0528	238.5376	5123	0
1_po.27ac_peak_8172_lociStitched	2	103544953	103545572	1	620	957.2835	151.7788	5124	0
1_po.27ac_peak_12153_lociStitched	3	60376187	60376631	1	445	870.462	65.934	5125	0
1_po.27ac_peak_8760_lociStitched	2	142964545	142965132	1	588	965.6737	161.6598	5126	0
1_po.27ac_peak_2739_lociStitched	1	188600683	188601426	1	744	1011.8917	208.1143	5127	0
1_po.27ac_peak_11345_lociStitched	3	16662838	16663416	1	579	918.5576	115.1954	5128	0
1_po.27ac_peak_11910_lociStitched	3	47983032	47983625	1	594	897.209	93.9312	5129	0
1_po.27ac_peak_14100_lociStitched	4	80534279	80534707	1	429	932.2268	129.0848	5130	0
1_po.27ac_peak_14948_lociStitched	5	37630871	37631525	1	655	1002.909	199.9278	5131	0
1_po.27ac_peak_80_lociStitched	1	6215125	6215698	1	574	1000.1142	197.9142	5132	0
1_po.27ac_peak_4679_lociStitched	13	15043669	15044364	1	696	955.4165	153.2475	5133	0
1_po.27ac_peak_14959_lociStitched	5	38078213	38078833	1	621	998.882	196.726	5134	0
1_po.27ac_peak_5704_lociStitched	17	2279139	2279707	1	569	953.5016	151.5424	5135	0
1_po.27ac_peak_15314_lociStitched	5	52983371	52983937	1	567	976.5764	174.9506	5136	0
1_po.27ac_peak_3464_lociStitched	11	1070211	1070696	1	486	984.162	182.651	5137	0
1_po.27ac_peak_12429_lociStitched	3	81695006	81695565	1	560	1145.7823	344.2881	5138	0
1_po.27ac_peak_11700_lociStitched	3	33756747	33757199	1	453	927.5944	126.2888	5139	0
1_po.27ac_peak_4312_lociStitched	12	18579360	18579882	1	523	981.1512	179.9856	5140	0
1_po.27ac_peak_13352_lociStitched	4	17808508	17808928	1	421	918.666	118.104	5141	0
1_po.27ac_peak_12296_lociStitched	3	73149891	73150403	1	513	1024.6656	224.6144	5142	0
1_po.27ac_peak_18132_lociStitched	AADN04008750.1	7196	7765	1	570	827.326	27.5396	5143	0
1_po.27ac_peak_13251_lociStitched	4	14105342	14105953	1	612	1049.8202	250.6322	5144	0
1_po.27ac_peak_12403_lociStitched	3	79428183	79428708	1	526	893.235	94.08	5145	0
1_po.27ac_peak_12820_lociStitched	33	775079	775716	1	638	1057.2289	258.622	5146	0
1_po.27ac_peak_1997_lociStitched	1	119825910	119826419	1	510	959.465	161.353	5147	0
